Code_Cs,Nom_Cs,Code_Org,Nom_Org,IMSE,Rang_Decile_IMSE,SFR,Rang_Decile_SFR,Nbre_Eleves,Diffusion,Annee_Scol
841000,Centre de services scolaire des Affluents (841000),841007,École Soleil-de-l'Aube (841007),5.3454333027523,4,3.22996082568807,4,218,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841011,École Pie-XII (841011),5.870147264574,5,1.99804843049327,3,223,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841012,École Henri-Bourassa (841012),3.78504833333334,2,2.59216473333333,4,150,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841013,École Louis-Fréchette (841013),6.06977786046512,5,4.46945265116278,6,215,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841014,École Marie-Victorin (841014),5.50698640750672,4,3.50598726541555,5,373,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841015,École Alphonse-Desjardins (841015),5.91041509090909,5,3.50590509090909,5,55,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841018,École Jean-XXIII (841018),6.86910408730158,6,3.73772091269842,5,252,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841020,École Longpré (841020),4.52926663742691,3,2.86319856725147,4,342,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841023,École institutionnelle Louis-Joseph-Huot (841023),5.9430347745358,5,5.37266530503979,7,377,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841025,École aux-Quatre-Vents (841025),8.55192340909094,7,1.81273918181818,2,220,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841026,École de la Seigneurie (841026),2.99442126929676,2,3.48784931389368,5,583,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841028,École des Pionniers (841028),2.63876708333333,1,3.33490699561404,5,456,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841030,École Émile-Nelligan (841030),8.62240911660778,7,3.39033922261483,5,283,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841032,École Tournesol (841032),7.32582897058825,6,2.97198036764706,4,272,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841033,École des Moissons (841033),6.33105839002267,5,4.10726689342405,6,441,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841034,École Valmont-sur-Parc (841034),2.46520164451827,1,1.80404860465116,2,602,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841035,École Gareau (841035),3.52302714285713,2,1.08289737213404,1,567,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841036,École Entramis (841036),3.80096184100419,2,1.69367715481171,2,239,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841037,École du Moulin (841037),4.93592316129032,4,4.03274203225806,6,310,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841039,École le Bourg-Neuf (841039),1.38584201017812,1,2.22241941475826,3,393,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841040,École de la Paix (841040),3.99826941299789,3,2.18388316561844,3,477,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841042,École la Tourterelle (841042),3.54125585209003,2,2.14206794212219,3,622,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841043,École des Explorateurs (841043),4.63970214723926,3,3.54516889570553,5,326,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841044,École Louis-Laberge (841044),3.17769972085384,2,1.20380231527094,2,609,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841045,École des Sommets (841045),4.31644436877076,3,3.3917520099668,5,602,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841046,École des Saules (841046),7.23292895000001,6,3.61692715,5,200,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841047,École Jean-Duceppe (841047),5.69263111764705,5,2.22722002941176,3,340,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841049,École au Point-du-Jour (841049),2.72023398406374,1,2.04706988047808,3,251,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841051,École la Majuscule (841051),4.55284452554744,3,3.04549824817518,4,274,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841055,École institutionnelle des Rivières (841055),9.45184135416663,8,4.10869809523807,6,672,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841101,École La Mennais (841101),5.36798333333333,4,3.38941198966408,5,387,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841102,École Léopold-Gravel (841102),6.14297046563193,5,4.20139592017738,6,451,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841103,École Le Rucher (841103),5.25224779310347,4,3.33508218390804,5,435,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841106,École Saint-Joachim (841106),10.9765954639175,9,3.01100840206186,4,194,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841107,École Saint-Louis (841107),9.05410874999997,8,9.37693688679246,8,424,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841111,École du Boisé (841111),8.74828598445595,8,2.6190996373057,4,386,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841114,École de la Sablière (841114),4.05914580000001,3,3.33235728571429,5,350,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841115,École des Hauts-Bois (841115),4.47167128630707,3,2.68291284232364,4,482,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841116,École de la Source (841116),5.05849573033707,4,2.56016601123596,4,534,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841117,École Esther-Blondin (841117),6.86458263265307,6,4.90688318367347,6,490,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841118,École Le Castelet (841118),7.22145644518273,6,3.07032651162791,4,301,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841119,École Aux 4 Vents (841119),3.74740172981878,2,4.74210667215814,6,607,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841120,École Bernard-Corbin (841120),5.83734566801617,5,3.35678665991904,5,494,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841121,École l'Arc-en-ciel (841121),2.79074032586558,1,2.05988059063137,3,491,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841122,École instit. Jean-De La Fontaine (841122),4.11779015968066,3,1.58982499001996,2,501,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841127,École du Vieux-Chêne (841127),5.76820598607887,5,3.18600269141532,4,431,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841128,École de l'Étincelle (841128),6.64236552915767,6,2.5488079049676,4,463,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841129,École du Soleil-Levant (841129),6.95280623563219,6,4.86014336206897,6,348,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841130,École du Geai-Bleu (841130),11.3040675249501,9,3.69438337325349,5,501,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841136,École de l'Orée-des-Bois (841136),7.57933701834859,7,2.52142759174312,3,436,OUI,2025-2026
841000,Centre de services scolaire des Affluents (841000),841137,École de l'Aubier (841137),10.2927273422562,9,3.66190799235182,5,523,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842001,École primaire de l'Aubier (842001),11.2756495472702,9,3.00648956058587,4,751,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842002,École primaire de l'Île Saint-Ignace (842002),5.33333,4,1.85467,2,62,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842004,École primaire Sainte-Anne (842004),12.977065,10,2.85978188888889,4,90,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842005,École primaire du Chemin-du-Roy (842005),12.550909832636,9,5.7597640794979,7,478,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842006,École primaire de la Source d'Autray (842006),8.25806671732519,7,1.46670018237082,2,329,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842007,École primaire Sainte-Anne (842007),18.2495701086957,10,3.90761065217392,6,92,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842008,École primaire Dusablé (842008),14.03509,10,1.62283,2,140,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842011,École primaire Jean-Chrysostôme-Chaussé (842011),8.42415257246379,7,1.27210851449275,2,276,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842013,École primaire des Grands-Vents (842013),19.0192762876253,10,7.08966602006685,7,299,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842015,École primaire à l'Unisson (842015),11.0329639719625,9,1.03886474299065,1,428,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842016,École primaire Saint-Coeur-de-Marie (842016),15.4030205714286,10,4.75951200000001,6,105,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842017,École primaire Sainte-Bernadette (842017),12.57697959799,9,2.06272743718593,3,199,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842018,École primaire Emmélie-Caron (842018),12.92517,10,2.782,4,87,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842022,École primaire des Moulins (842022),11.4444239615384,9,1.50564390384615,2,520,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842025,École primaire Bernèche (842025),10.1223272463768,8,1.62841789855072,2,276,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842027,École primaire Panet (842027),5.82206202797203,5,2.30572573426573,3,143,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842029,École primaire de l'Ami-Soleil (842029),13.8155272807017,10,6.93865464912281,7,114,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842031,École primaire Bérard (842031),32.14286,10,4.93906,6,33,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842033,École primaire Youville (842033),12.5176166346154,9,4.1275475,6,104,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842035,École primaire Germain-Caron (842035),,,,,,NON,2025-2026
842000,Centre de services scolaire des Samares (842000),842037,École primaire Sainte-Hélène (842037),9.95670999999997,8,1.22806,2,236,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842040,École primaire Saint-Jean-Baptiste (842040),32.14286,10,4.93906,6,108,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842041,École primaire de Saint-Alphonse (842041),8.43321680272109,7,2.80941632653062,4,147,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842043,École primaire des Cascades (842043),11.5653220903954,9,3.79402101694912,5,708,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842047,École primaire de Saint-Côme (842047),18.2216033333333,10,3.00136604166668,4,144,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842048,École primaire de l'Orée-des-Bois (842048),5.77778000000001,5,2.30917,3,118,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842049,École primaire Saint-Théodore-de-Chertsey (842049),17.1451733185842,10,2.98571977876106,4,226,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842050,École primaire au Gré-des-Vents (842050),18.3751488235294,10,2.94584058823529,4,51,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842052,École primaire des Trois-Temps (842052),13.0861158558559,10,4.04210257400256,6,777,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842054,École primaire des Amis-Soleils (842054),9.00626913636365,8,1.75715445454546,2,220,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842055,École primaire de la Source (842055),9.35659812138729,8,1.71468089595376,2,346,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842056,École primaire des Eaux-Vives (842056),11.3051178494624,9,2.23345231182795,3,372,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842058,École primaire de Saint-Calixte (842058),20.0654938779956,10,8.59834372549012,8,459,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842059,École primaire Notre-Dame (842059),7.33102757437066,6,1.3527480778032,2,437,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842064,École primaire des Prairies (842064),4.82099582300883,3,3.08767631858408,4,565,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842066,École primaire des Mésanges (842066),15.025129338843,10,12.047294483471,9,484,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842069,École primaire Lorenzo-Gauthier (842069),9.49718403790085,8,5.18394249271137,7,686,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842070,École primaire Monseigneur J.-A.-Papineau (842070),15.5629320915033,10,4.61251274509803,6,153,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842075,École primaire Sainte-Thérèse (842075),16.2730753164557,10,13.5887389873418,9,158,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842079,École primaire des Quatre-Temps (842079),15.9959184259259,10,8.19645090740738,8,540,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842080,École primaire des Virevents (842080),11.0398600434782,9,1.04012523913043,1,460,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842081,École primaire du Ruisseau (842081),10.5378539410939,9,2.74939670406733,4,713,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842084,École primaire Sacré-Coeur-de-Jésus (842084),7.6231747636364,7,0.640071381818179,1,275,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842085,École primaire Notre-Dame-de-la-Paix (842085),3.88003436532507,2,0.957795696594426,1,323,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842086,École primaire de la Passerelle (842086),5.08140819930066,4,0.869204248251738,1,572,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842087,École primaire des Brise-Vent (842087),6.03491082304524,5,2.17646316872427,3,243,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842089,École primaire Saint-Joseph (842089),4.28793560810812,3,0.0224847972972973,1,148,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842091,École primaire Notre-Dame (842091),11.3209398657718,9,2.13577530201342,3,149,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842093,École primaire de Sainte-Marie-Salomé (842093),7.76695513513514,7,1.50879202702703,2,74,OUI,2025-2026
842000,Centre de services scolaire des Samares (842000),842094,École primaire Saint-Louis-de-France (842094),11.9885106545454,9,2.38872199999999,3,275,OUI,2025-2026
